"","RI_guaiv_c","RI_gfuov_c","RI_gpdiv_c","RI_ginscolv_c","RI_ghumv_c","RI_gperv_c","RI_gigrcolv_c","RI_ggndv_c","RI_gassv_c"
"model_name","RI_guaiv_c","RI_gfuov_c","RI_gpdiv_c","RI_ginscolv_c","RI_ghumv_c","RI_gperv_c","RI_gigrcolv_c","RI_ggndv_c","RI_gassv_c"
"dv","agility2","agility2","agility2","agility2","agility2","agility2","agility2","agility2","agility2"
"cul","guaiv_c","gfuov_c","gpdiv_c","ginscolv_c","ghumv_c","gperv_c","gigrcolv_c","ggndv_c","gassv_c"
"intercept","-0.1209","-0.0920","-0.0965","-0.1455","-0.0794","-0.0816","-0.0845","-0.0554","-0.2326"
"intercept_se","0.1218","0.1436","0.1505","0.1219","0.1302","0.1317","0.1742","0.1787","0.1875"
"intercept_t","-0.9922","-0.6407","-0.6413","-1.1939","-0.6095","-0.6197","-0.4852","-0.3100","-1.2407"
"intercept_sig"," "," "," "," "," "," "," "," "," "
"culc"," 0.3419"," 0.3560"," 0.6355"," 0.4774","-1.3886"," 0.2447","-0.3826","-0.5217","-0.0505"
"culc_se","0.1811","0.4228","0.6621","0.2785","0.7367","0.5037","0.4331","0.3640","0.2581"
"culc_t"," 1.8875"," 0.8419"," 0.9598"," 1.7143","-1.8849"," 0.4858","-0.8834","-1.4331","-0.1958"
"culc_sig","+"," "," ","+","+"," "," "," "," "
"firmsizestd","0.3341","0.3446","0.3295","0.3358","0.3386","0.3389","0.3437","0.3377","0.3418"
"firmsizestd_se","0.0884","0.0884","0.0887","0.0884","0.0884","0.0885","0.0884","0.0885","0.0884"
"firmsizestd_t","3.7784","3.8976","3.7162","3.7966","3.8304","3.8278","3.8858","3.8161","3.8662"
"firmsizestd_sig","***","***","***","***","***","***","***","***","***"
"network2xcj","0.2066","0.2033","0.2057","0.2043","0.2042","0.2034","0.2021","0.2048","0.2024"
"network2xcj_se","0.079","0.079","0.079","0.079","0.079","0.079","0.079","0.079","0.079"
"network2xcj_t","2.6147","2.5736","2.6031","2.5863","2.5843","2.5735","2.5580","2.5921","2.5618"
"network2xcj_sig","*","*","*","*","*","*","*","*","*"
"gmci2016c"," 0.0254"," 0.1165"," 0.0061"," 0.0458"," 0.0041"," 0.0884","-0.0161"," 0.0191"," 0.0457"
"gmci2016c_se","0.0521","0.0632","0.0930","0.0562","0.0563","0.0748","0.0588","0.0555","0.0695"
"gmci2016c_t"," 0.4881"," 1.8447"," 0.0661"," 0.8135"," 0.0723"," 1.1816","-0.2735"," 0.3449"," 0.6578"
"gmci2016c_sig"," ","+"," "," "," "," "," "," "," "
"firmsize_sq","-0.0226","-0.0234","-0.0221","-0.0228","-0.0230","-0.0229","-0.0233","-0.0228","-0.0231"
"firmsize_sq_se","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088"
"firmsize_sq_t","-2.5636","-2.6515","-2.4960","-2.5780","-2.6036","-2.5908","-2.6397","-2.5793","-2.6188"
"firmsize_sq_sig","*","*","*","*","*","*","*","*","*"
"var_firm","0.6830997","0.6831025","0.6828468","0.6826898","0.6830891","0.6833005","0.6829767","0.6831738","0.6827671"
"var_intercept","0.1083999","0.1965509","0.2311840","0.1378923","0.1350708","0.1719476","0.2715071","0.2364939","0.2087047"
"var_culc","0.2128714","0.7979135","0.8047141","0.4685211","2.5395645","0.7651048","1.0152830","0.6360449","0.5112929"
"cov_int_culc"," 0.1127733"," 0.3347054"," 0.3293778"," 0.2080613","-0.4533030"," 0.1429527","-0.4640120","-0.3218008"," 0.2820845"
"deviance","1452.308","1457.353","1457.865","1454.874","1452.022","1459.901","1457.498","1456.496","1458.712"
"para_count","10","10","10","10","10","10","10","10","10"
"sigularity","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"convWarning","0","0","0","0","0","0","0","0","0"
"aic","1472.308","1477.353","1477.865","1474.874","1472.022","1479.901","1477.498","1476.496","1478.712"
"bic","1515.921","1520.966","1521.478","1518.487","1515.635","1523.515","1521.111","1520.109","1522.325"
"group_count","15","15","15","15","15","15","15","15","15"
"firm_count","579","579","579","579","579","579","579","579","579"
