"","RI_guaip_c","RI_gfuop_c","RI_gpdip_c","RI_ginscolp_c","RI_ghump_c","RI_gpefp_c","RI_gigrcolp_c","RI_ggndp_c","RI_gassp_c"
"model_name","RI_guaip_c","RI_gfuop_c","RI_gpdip_c","RI_ginscolp_c","RI_ghump_c","RI_gpefp_c","RI_gigrcolp_c","RI_ggndp_c","RI_gassp_c"
"dv","agility2","agility2","agility2","agility2","agility2","agility2","agility2","agility2","agility2"
"cul","guaip_c","gfuop_c","gpdip_c","ginscolp_c","ghump_c","gpefp_c","gigrcolp_c","ggndp_c","gassp_c"
"intercept","-0.0727","-0.0461","-0.1109","-0.0808","-0.1253","-0.0817","-0.1020","-0.1317","-0.0342"
"intercept_se","0.1467","0.1520","0.1060","0.1617","0.1422","0.1394","0.1051","0.1374","0.1513"
"intercept_t","-0.4953","-0.3030","-1.0461","-0.4994","-0.8812","-0.5862","-0.9708","-0.9588","-0.2258"
"intercept_sig"," "," "," "," "," "," "," "," "," "
"culc","-0.1958","-0.4452"," 1.1167"," 0.1713"," 0.3342"," 0.2059"," 0.3599","-0.4412","-0.6024"
"culc_se","0.2564","0.4156","0.4636","0.3521","0.3460","0.4736","0.1344","0.5023","0.3515"
"culc_t","-0.7637","-1.0714"," 2.4086"," 0.4864"," 0.9656"," 0.4347"," 2.6786","-0.8783","-1.7138"
"culc_sig"," "," ","*"," "," "," ","*"," ","+"
"firmsizestd","0.3434","0.3336","0.3478","0.3341","0.3427","0.3350","0.3387","0.3462","0.3353"
"firmsizestd_se","0.0884","0.0886","0.0883","0.0886","0.0885","0.0884","0.0884","0.0885","0.0886"
"firmsizestd_t","3.8860","3.7673","3.9396","3.7710","3.8720","3.7882","3.8312","3.9112","3.7845"
"firmsizestd_sig","***","***","***","***","***","***","***","***","***"
"network2xcj","0.2038","0.2053","0.2021","0.2050","0.2030","0.2043","0.2060","0.2021","0.2049"
"network2xcj_se","0.079","0.079","0.079","0.079","0.079","0.079","0.079","0.079","0.079"
"network2xcj_t","2.5796","2.5983","2.5588","2.5940","2.5683","2.5867","2.6073","2.5573","2.5930"
"network2xcj_sig","*","*","*","*","*","*","*","*","*"
"gmci2016c","0.1078","0.0392","0.0530","0.0401","0.0386","0.0392","0.0560","0.0108","0.0870"
"gmci2016c_se","0.0494","0.0807","0.0506","0.0725","0.0656","0.0943","0.0474","0.0641","0.0620"
"gmci2016c_t","2.1851","0.4850","1.0475","0.5533","0.5892","0.4155","1.1817","0.1688","1.4026"
"gmci2016c_sig","*"," "," "," "," "," "," "," "," "
"firmsize_sq","-0.0233","-0.0225","-0.0237","-0.0225","-0.0232","-0.0225","-0.0230","-0.0235","-0.0226"
"firmsize_sq_se","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088"
"firmsize_sq_t","-2.6449","-2.5464","-2.6896","-2.5451","-2.6237","-2.5518","-2.6070","-2.6620","-2.5586"
"firmsize_sq_sig","*","*","*","*","*","*","*","*","*"
"var_firm","0.6827303","0.6830567","0.6827494","0.6831120","0.6833901","0.6822963","0.6831789","0.6833733","0.6832979"
"var_intercept","0.19977342","0.23384524","0.08641337","0.26842617","0.17850853","0.18369590","0.06044864","0.16984228","0.18669119"
"var_culc","0.4920075","0.5086147","1.2979994","0.3222488","0.6253282","0.7501439","0.1199122","1.2152908","0.6884060"
"cov_int_culc","-0.28996124","-0.18834454"," 0.23311904"," 0.18810051"," 0.25767794"," 0.31608417"," 0.05477818","-0.34014777","-0.28540931"
"deviance","1455.357","1460.634","1453.041","1460.959","1456.817","1456.813","1448.413","1456.023","1456.297"
"para_count","10","10","10","10","10","10","10","10","10"
"sigularity","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"convWarning","0","0","0","0","0","0","0","0","0"
"aic","1475.357","1480.634","1473.041","1480.959","1476.817","1476.813","1468.413","1476.023","1476.297"
"bic","1518.970","1524.247","1516.654","1524.572","1520.430","1520.426","1512.026","1519.636","1519.910"
"group_count","15","15","15","15","15","15","15","15","15"
"firm_count","579","579","579","579","579","579","579","579","579"
