"","RI_guaip_c","RI_gfuop_c","RI_gpdip_c","RI_ginscolp_c","RI_ghump_c","RI_gpefp_c","RI_gigrcolp_c","RI_ggndp_c","RI_gassp_c"
"model_name","RI_guaip_c","RI_gfuop_c","RI_gpdip_c","RI_ginscolp_c","RI_ghump_c","RI_gpefp_c","RI_gigrcolp_c","RI_ggndp_c","RI_gassp_c"
"dv","agility2","agility2","agility2","agility2","agility2","agility2","agility2","agility2","agility2"
"cul","guaip_c","gfuop_c","gpdip_c","ginscolp_c","ghump_c","gpefp_c","gigrcolp_c","ggndp_c","gassp_c"
"intercept","-0.1574","-0.0451","-0.2189","-0.1124","-0.1879","-0.0999","-0.3358","-0.1995","-0.2029"
"intercept_se","0.0974","0.1339","0.1164","0.1425","0.1276","0.1332","0.0941","0.1199","0.1282"
"intercept_t","-1.6161","-0.3371","-1.8807","-0.7888","-1.4723","-0.7497","-3.5673","-1.6638","-1.5823"
"intercept_sig"," "," ","+"," "," "," ","**"," "," "
"firmsizestd","0.3431","0.3361","0.3439","0.3348","0.3429","0.3336","0.3404","0.3433","0.3383"
"firmsizestd_se","0.0884","0.0886","0.0885","0.0886","0.0885","0.0884","0.0885","0.0885","0.0886"
"firmsizestd_t","3.8824","3.7953","3.8867","3.7792","3.8745","3.7735","3.8456","3.8784","3.8183"
"firmsizestd_sig","***","***","***","***","***","***","***","***","***"
"network2xcj","0.2034","0.2042","0.2030","0.2046","0.2027","0.2044","0.2053","0.2027","0.2040"
"network2xcj_se","0.079","0.079","0.079","0.079","0.079","0.079","0.079","0.079","0.079"
"network2xcj_t","2.5754","2.5836","2.5686","2.5886","2.5642","2.5878","2.5984","2.5651","2.5812"
"network2xcj_sig","*","*","*","*","*","*","*","*","*"
"gmci2016c","0.1041","0.0491","0.0450","0.0505","0.0654","0.0682","0.0413","0.0304","0.0665"
"gmci2016c_se","0.0493","0.0647","0.0638","0.0722","0.0643","0.0668","0.0513","0.0612","0.0684"
"gmci2016c_t","2.1140","0.7588","0.7060","0.6993","1.0180","1.0214","0.8043","0.4979","0.9712"
"gmci2016c_sig","*"," "," "," "," "," "," "," "," "
"firmsize_sq","-0.0233","-0.0227","-0.0234","-0.0226","-0.0232","-0.0224","-0.0232","-0.0233","-0.0229"
"firmsize_sq_se","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088"
"firmsize_sq_t","-2.6381","-2.5636","-2.6456","-2.5526","-2.6253","-2.5389","-2.6209","-2.6352","-2.5882"
"firmsize_sq_sig","*","*","*","*","*","*","*","*","*"
"var_firm","0.6826969","0.6831731","0.6834148","0.6831049","0.6832770","0.6823265","0.6833714","0.6833086","0.6831415"
"var_intercept","0.2103701","0.2004321","0.1545507","0.2622040","0.2090765","0.1862932","0.1506465","0.1852188","0.2415377"
"var_culc","0.5497365","0.3639961","1.3104269","0.2810806","0.5078680","0.7468415","0.2264814","1.3680287","0.9264961"
"cov_int_culc","-0.3158064"," 0.1419362"," 0.2897527"," 0.1465498"," 0.2545531"," 0.3135004"," 0.1623839","-0.3858032","-0.3741047"
"deviance","1456.082","1460.316","1458.825","1461.215","1457.462","1457.110","1453.688","1456.971","1459.727"
"para_count","9","9","9","9","9","9","9","9","9"
"sigularity","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"convWarning","0","0","0","0","0","0","0","0","0"
"aic","1474.082","1478.316","1476.825","1479.215","1475.462","1475.110","1471.688","1474.971","1477.727"
"bic","1513.333","1517.568","1516.077","1518.467","1514.714","1514.362","1510.939","1514.223","1516.979"
"group_count","15","15","15","15","15","15","15","15","15"
"firm_count","579","579","579","579","579","579","579","579","579"
