"","RIRS_guaip_c","RIRS_gfuop_c","RIRS_gpdip_c","RIRS_ginscolp_c","RIRS_ghump_c","RIRS_gpefp_c","RIRS_gigrcolp_c","RIRS_ggndp_c","RIRS_gassp_c"
"model_name","RIRS_guaip_c","RIRS_gfuop_c","RIRS_gpdip_c","RIRS_ginscolp_c","RIRS_ghump_c","RIRS_gpefp_c","RIRS_gigrcolp_c","RIRS_ggndp_c","RIRS_gassp_c"
"dv","agility2","agility2","agility2","agility2","agility2","agility2","agility2","agility2","agility2"
"cul","guaip_c","gfuop_c","gpdip_c","ginscolp_c","ghump_c","gpefp_c","gigrcolp_c","ggndp_c","gassp_c"
"intercept","-0.0725","-0.0460","-0.1109","-0.0805","-0.1244","-0.0819","-0.1013","-0.1317","-0.0326"
"intercept_se","0.1468","0.1520","0.1060","0.1610","0.1427","0.1394","0.1051","0.1374","0.1514"
"intercept_t","-0.4939","-0.3030","-1.0461","-0.5002","-0.8719","-0.5872","-0.9633","-0.9589","-0.2156"
"intercept_sig"," "," "," "," "," "," "," "," "," "
"culc","-0.1952","-0.4453"," 1.1168"," 0.1653"," 0.3287"," 0.2054"," 0.3608","-0.4410","-0.6030"
"culc_se","0.2567","0.4156","0.4635","0.3522","0.3496","0.4735","0.1345","0.5024","0.3532"
"culc_t","-0.7607","-1.0714"," 2.4092"," 0.4694"," 0.9400"," 0.4338"," 2.6815","-0.8779","-1.7075"
"culc_sig"," "," ","*"," "," "," ","*"," ","+"
"firmsizestd","0.3448","0.3336","0.3491","0.3302","0.3446","0.3340","0.3375","0.3458","0.3341"
"firmsizestd_se","0.0884","0.0886","0.0883","0.0885","0.0881","0.0885","0.0884","0.0889","0.0884"
"firmsizestd_t","3.9004","3.7662","3.9524","3.7333","3.9130","3.7747","3.8172","3.8909","3.7791"
"firmsizestd_sig","***","***","***","***","***","***","***","***","***"
"network2xcj","0.1995","0.2053","0.2039","0.2086","0.2099","0.2047","0.2084","0.2019","0.2123"
"network2xcj_se","0.0795","0.0791","0.0791","0.0789","0.0787","0.0790","0.0791","0.0792","0.0790"
"network2xcj_t","2.5082","2.5965","2.5779","2.6441","2.6677","2.5920","2.6346","2.5503","2.6874"
"network2xcj_sig","*","*","*","*","*","*","*","*","*"
"gmci2016c","0.1081","0.0392","0.0530","0.0419","0.0405","0.0393","0.0564","0.0108","0.0890"
"gmci2016c_se","0.0494","0.0807","0.0506","0.0729","0.0659","0.0943","0.0475","0.0641","0.0625"
"gmci2016c_t","2.1867","0.4851","1.0468","0.5739","0.6138","0.4164","1.1872","0.1689","1.4253"
"gmci2016c_sig","*"," "," "," "," "," "," "," "," "
"firmsize_sq","-0.0235","-0.0225","-0.0238","-0.0220","-0.0233","-0.0225","-0.0229","-0.0235","-0.0222"
"firmsize_sq_se","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0089","0.0088"
"firmsize_sq_t","-2.6619","-2.5457","-2.7011","-2.4941","-2.6563","-2.5447","-2.5918","-2.6521","-2.5189"
"firmsize_sq_sig","*","*","*","*","*","*","*","*","*"
"culc_network_int","-0.0782","-0.0028"," 0.0823"," 0.2730"," 0.5257"," 0.0631"," 0.0576"," 0.0158","-0.3766"
"culc_network_int_se","0.1739","0.2001","0.1991","0.1758","0.2196","0.2360","0.0972","0.3100","0.2410"
"culc_network_int_t","-0.4499","-0.0140"," 0.4135"," 1.5535"," 2.3935"," 0.2673"," 0.5926"," 0.0509","-1.5626"
"culc_network_int_sig"," "," "," "," ","*"," "," "," "," "
"var_firm","0.6824747","0.6830563","0.6825519","0.6801858","0.6764434","0.6822147","0.6827097","0.6833667","0.6803027"
"var_intercept","0.19984205","0.23384607","0.08634677","0.26680400","0.17930841","0.18371276","0.06040418","0.16987740","0.18640781"
"var_culc","0.4928667","0.5086224","1.2976816","0.3146198","0.6451084","0.7492947","0.1201908","1.2156752","0.7006366"
"cov_int_culc","-0.2901283","-0.1883402"," 0.2330691"," 0.1799661"," 0.2619317"," 0.3159852"," 0.0543975","-0.3401961","-0.2861712"
"deviance","1455.167","1460.634","1452.868","1458.577","1451.210","1456.738","1448.082","1456.021","1453.927"
"para_count","11","11","11","11","11","11","11","11","11"
"sigularity","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"convWarning","0","0","0","0","0","0","0","0","0"
"aic","1477.167","1482.634","1474.868","1480.577","1473.210","1478.738","1470.082","1478.021","1475.927"
"bic","1525.141","1530.608","1522.843","1528.551","1521.184","1526.713","1518.057","1525.996","1523.901"
"group_count","15","15","15","15","15","15","15","15","15"
"firm_count","579","579","579","579","579","579","579","579","579"
