"","RI_guaiv_c","RI_gfuov_c","RI_gpdiv_c","RI_ginscolv_c","RI_ghumv_c","RI_gperv_c","RI_gigrcolv_c","RI_ggndv_c","RI_gassv_c"
"model_name","RI_guaiv_c","RI_gfuov_c","RI_gpdiv_c","RI_ginscolv_c","RI_ghumv_c","RI_gperv_c","RI_gigrcolv_c","RI_ggndv_c","RI_gassv_c"
"dv","outcome","outcome","outcome","outcome","outcome","outcome","outcome","outcome","outcome"
"cul","guaiv_c","gfuov_c","gpdiv_c","ginscolv_c","ghumv_c","gperv_c","gigrcolv_c","ggndv_c","gassv_c"
"intercept"," 0.0070"," 0.0044","-0.0129"," 0.1054","-0.0060"," 0.0655","-0.0384","-0.0587"," 0.0800"
"intercept_se","0.1504","0.1485","0.1545","0.1120","0.1686","0.1215","0.1523","0.1682","0.1415"
"intercept_t"," 0.0466"," 0.0299","-0.0835"," 0.9406","-0.0354"," 0.5394","-0.2524","-0.3488"," 0.5656"
"intercept_sig"," "," "," "," "," "," "," "," "," "
"culc"," 0.2327"," 0.0924"," 0.5969"," 0.5290","-0.2441"," 0.6177"," 0.4740"," 0.1525"," 0.0757"
"culc_se","0.2175","0.4936","0.8541","0.3364","0.8287","0.4527","0.4421","0.3560","0.2303"
"culc_t"," 1.0701"," 0.1872"," 0.6989"," 1.5725","-0.2945"," 1.3645"," 1.0721"," 0.4284"," 0.3284"
"culc_sig"," "," "," "," "," "," "," "," "," "
"agility2cj","0.4005","0.3932","0.4123","0.4089","0.3874","0.4126","0.4290","0.4166","0.4211"
"agility2cj_se","0.0599","0.0585","0.0587","0.0582","0.0609","0.0573","0.0603","0.0591","0.0614"
"agility2cj_t","6.6880","6.7224","7.0287","7.0202","6.3641","7.1955","7.1101","7.0449","6.8607"
"agility2cj_sig","***","***","***","***","***","***","***","***","***"
"firmsizestd","0.1159","0.2194","0.1727","0.1695","0.1175","0.2120","0.1688","0.1825","0.1532"
"firmsizestd_se","0.2168","0.2171","0.2176","0.2145","0.2148","0.2107","0.2158","0.2178","0.2155"
"firmsizestd_t","0.5344","1.0105","0.7937","0.7901","0.5468","1.0061","0.7823","0.8379","0.7111"
"firmsizestd_sig"," "," "," "," "," "," "," "," "," "
"gmci2016c","-0.1002","-0.1079","-0.1729"," 0.0594","-0.0637"," 0.0101","-0.0530","-0.0815","-0.0768"
"gmci2016c_se","0.0707","0.0804","0.1250","0.0591","0.0724","0.0568","0.0625","0.0719","0.0697"
"gmci2016c_t","-1.4175","-1.3423","-1.3829"," 1.0050","-0.8799"," 0.1772","-0.8476","-1.1329","-1.1023"
"gmci2016c_sig"," "," "," "," "," "," "," "," "," "
"firmsize_sq","-0.0094","-0.0147","-0.0121","-0.0133","-0.0093","-0.0158","-0.0123","-0.0128","-0.0113"
"firmsize_sq_se","0.0199","0.0198","0.0198","0.0197","0.0198","0.0194","0.0198","0.0198","0.0198"
"firmsize_sq_t","-0.4731","-0.7420","-0.6101","-0.6725","-0.4718","-0.8144","-0.6215","-0.6444","-0.5740"
"firmsize_sq_sig"," "," "," "," "," "," "," "," "," "
"agility_culc_int"," 0.0561"," 0.3721","-0.2963"," 0.3315","-0.4834"," 0.5808"," 0.3044"," 0.1654","-0.0636"
"agility_culc_int_se","0.1029","0.1618","0.2332","0.1604","0.4094","0.1613","0.2301","0.1298","0.0732"
"agility_culc_int_t"," 0.5458"," 2.2996","-1.2706"," 2.0667","-1.1809"," 3.6012"," 1.3224"," 1.2740","-0.8687"
"agility_culc_int_sig"," ","*"," ","*"," ","**"," "," "," "
"var_firm","0.7639561","0.7530883","0.7609331","0.7548734","0.7592041","0.7326113","0.7575664","0.7609335","0.7601172"
"var_intercept","0.15454416","0.15093452","0.13638486","0.03930305","0.19027435","0.04608882","0.11595894","0.13758505","0.05790191"
"var_culc","0.1294729","0.6447801","1.1376939","0.5543439","2.6000044","0.8755581","1.0401109","0.5772234","0.2103010"
"cov_int_culc"," 0.09928989","-0.13762152"," 0.24448337","-0.03428609","-0.61963155","-0.11969419","-0.27196718","-0.19562161"," 0.06951897"
"deviance","865.9347","863.0927","865.3092","859.1923","864.3752","846.9986","862.3009","865.3383","861.9615"
"para_count","11","11","11","11","11","11","11","11","11"
"sigularity","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"convWarning","0","0","0","0","0","0","0","0","0"
"aic","887.9347","885.0927","887.3092","881.1923","886.3752","868.9986","884.3009","887.3383","883.9615"
"bic","929.6914","926.8494","929.0658","922.9489","928.1318","910.7553","926.0575","929.0949","925.7181"
"group_count","14","14","14","14","14","14","14","14","14"
"firm_count","329","329","329","329","329","329","329","329","329"
