"","RI_guaiv_c","RI_gfuov_c","RI_gpdiv_c","RI_ginscolv_c","RI_ghumv_c","RI_gperv_c","RI_gigrcolv_c","RI_ggndv_c","RI_gassv_c"
"model_name","RI_guaiv_c","RI_gfuov_c","RI_gpdiv_c","RI_ginscolv_c","RI_ghumv_c","RI_gperv_c","RI_gigrcolv_c","RI_ggndv_c","RI_gassv_c"
"dv","agility2","agility2","agility2","agility2","agility2","agility2","agility2","agility2","agility2"
"cul","guaiv_c","gfuov_c","gpdiv_c","ginscolv_c","ghumv_c","gperv_c","gigrcolv_c","ggndv_c","gassv_c"
"intercept","-0.2974","-0.1669","-0.1583","-0.3056","-0.2642","-0.0694","-0.1973","-0.2907","-0.2074"
"intercept_se","0.1030","0.1134","0.1448","0.0949","0.1076","0.1364","0.1211","0.1091","0.1350"
"intercept_t","-2.8867","-1.4717","-1.0929","-3.2206","-2.4550","-0.5089","-1.6290","-2.6654","-1.5366"
"intercept_sig","**"," "," ","**","*"," "," ","*"," "
"firmsizestd","0.3371","0.3437","0.3335","0.3373","0.3412","0.3376","0.3408","0.3370","0.3418"
"firmsizestd_se","0.0884","0.0885","0.0886","0.0884","0.0884","0.0885","0.0884","0.0885","0.0884"
"firmsizestd_t","3.8122","3.8861","3.7665","3.8147","3.8604","3.8131","3.8530","3.8086","3.8660"
"firmsizestd_sig","***","***","***","***","***","***","***","***","***"
"network2xcj","0.2049","0.2033","0.2046","0.2044","0.2035","0.2038","0.2029","0.2050","0.2025"
"network2xcj_se","0.079","0.079","0.079","0.079","0.079","0.079","0.079","0.079","0.079"
"network2xcj_t","2.5939","2.5722","2.5899","2.5871","2.5757","2.5790","2.5681","2.5939","2.5636"
"network2xcj_sig","*","*","*","*","*","*","*","*","*"
"gmci2016c"," 0.0148"," 0.0911"," 0.0643"," 0.0198"," 0.0373"," 0.0787","-0.0012"," 0.0169"," 0.0408"
"gmci2016c_se","0.0544","0.0618","0.0735","0.0552","0.0596","0.0756","0.0584","0.0538","0.0670"
"gmci2016c_t"," 0.2725"," 1.4732"," 0.8744"," 0.3582"," 0.6262"," 1.0408","-0.0204"," 0.3136"," 0.6093"
"gmci2016c_sig"," "," "," "," "," "," "," "," "," "
"firmsize_sq","-0.0228","-0.0233","-0.0224","-0.0228","-0.0232","-0.0228","-0.0231","-0.0228","-0.0231"
"firmsize_sq_se","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088","0.0088"
"firmsize_sq_t","-2.5842","-2.6383","-2.5350","-2.5880","-2.6261","-2.5781","-2.6141","-2.5774","-2.6195"
"firmsize_sq_sig","*","*","*","*","*","*","*","*","*"
"var_firm","0.6827186","0.6832473","0.6827913","0.6824916","0.6830022","0.6832234","0.6830181","0.6832598","0.6828378"
"var_intercept","0.1513372","0.1995620","0.2595205","0.1975970","0.2206000","0.1753645","0.2910363","0.3433912","0.1999949"
"var_culc","0.3711928","0.8799281","1.0602302","0.6370273","3.3687874","0.9824488","1.0720770","0.9854481","0.4911095"
"cov_int_culc"," 0.20513319"," 0.33655756"," 0.41475496"," 0.32743185","-0.76362636"," 0.07844661","-0.49156640","-0.52617179"," 0.26513960"
"deviance","1455.433","1458.499","1459.138","1457.001","1455.000","1460.641","1458.483","1458.584","1458.784"
"para_count","9","9","9","9","9","9","9","9","9"
"sigularity","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"convWarning","0","0","0","0","0","0","0","0","0"
"aic","1473.433","1476.499","1477.138","1475.001","1473.000","1478.641","1476.483","1476.584","1476.784"
"bic","1512.685","1515.750","1516.390","1514.253","1512.252","1517.892","1515.734","1515.836","1516.036"
"group_count","15","15","15","15","15","15","15","15","15"
"firm_count","579","579","579","579","579","579","579","579","579"
