"","RI_guaiv_c","RI_gfuov_c","RI_gpdiv_c","RI_ginscolv_c","RI_ghumv_c","RI_gperv_c","RI_gigrcolv_c","RI_ggndv_c","RI_gassv_c"
"model_name","RI_guaiv_c","RI_gfuov_c","RI_gpdiv_c","RI_ginscolv_c","RI_ghumv_c","RI_gperv_c","RI_gigrcolv_c","RI_ggndv_c","RI_gassv_c"
"dv","outcome","outcome","outcome","outcome","outcome","outcome","outcome","outcome","outcome"
"cul","guaiv_c","gfuov_c","gpdiv_c","ginscolv_c","ghumv_c","gperv_c","gigrcolv_c","ggndv_c","gassv_c"
"intercept","-0.0739","-0.1312","-0.1011","-0.0976","-0.0726","-0.0800","-0.1188","-0.1331","-0.0784"
"intercept_se","0.0959","0.0938","0.0949","0.0910","0.1082","0.0953","0.0974","0.1057","0.1101"
"intercept_t","-0.7705","-1.3995","-1.0652","-1.0726","-0.6707","-0.8396","-1.2204","-1.2594","-0.7121"
"intercept_sig"," "," "," "," "," "," "," "," "," "
"culc"," 0.1464"," 0.0759"," 0.3908"," 0.3949","-0.1152"," 0.3806"," 0.3755"," 0.0209","-0.0064"
"culc_se","0.1495","0.3128","0.5005","0.2444","0.6234","0.3693","0.2875","0.2368","0.1531"
"culc_t"," 0.9792"," 0.2427"," 0.7809"," 1.6158","-0.1847"," 1.0306"," 1.3063"," 0.0884","-0.0420"
"culc_sig"," "," "," "," "," "," "," "," "," "
"agility2cj","0.3765","0.3784","0.3933","0.3628","0.4026","0.3664","0.3902","0.3872","0.3978"
"agility2cj_se","0.0766","0.0728","0.0725","0.0726","0.0774","0.0729","0.0749","0.0743","0.0726"
"agility2cj_t","4.9186","5.1996","5.4237","4.9933","5.1987","5.0248","5.2099","5.2106","5.4826"
"agility2cj_sig","***","***","***","***","***","***","***","***","***"
"firmsizestd","-0.0855","-0.0774","-0.1228","-0.0886","-0.0953","-0.0804","-0.0892","-0.0908","-0.0844"
"firmsizestd_se","0.1093","0.1091","0.1099","0.1078","0.1102","0.1080","0.1077","0.1098","0.1076"
"firmsizestd_t","-0.7825","-0.7093","-1.1180","-0.8225","-0.8646","-0.7444","-0.8283","-0.8265","-0.7848"
"firmsizestd_sig"," "," "," "," "," "," "," "," "," "
"gmci2016c","-0.0832","-0.0852","-0.1097"," 0.0039","-0.0618","-0.0299","-0.0583","-0.0680","-0.0796"
"gmci2016c_se","0.0477","0.0531","0.0681","0.0524","0.0531","0.0489","0.0475","0.0539","0.0520"
"gmci2016c_t","-1.7439","-1.6062","-1.6106"," 0.0745","-1.1634","-0.6102","-1.2278","-1.2614","-1.5290"
"gmci2016c_sig","+"," "," "," "," "," "," "," "," "
"firmsize_sq","0.0080","0.0075","0.0108","0.0082","0.0085","0.0070","0.0078","0.0083","0.0076"
"firmsize_sq_se","0.0111","0.0111","0.0112","0.0110","0.0112","0.0111","0.0110","0.0112","0.0110"
"firmsize_sq_t","0.7179","0.6688","0.9643","0.7434","0.7550","0.6284","0.7080","0.7382","0.6940"
"firmsize_sq_sig"," "," "," "," "," "," "," "," "," "
"agility_culc_int"," 0.0021","-0.0373"," 0.5831","-0.3208","-0.4139","-0.2543","-0.1307","-0.0923"," 0.1598"
"agility_culc_int_se","0.1127","0.1938","0.2664","0.1558","0.4413","0.1964","0.2056","0.1442","0.0783"
"agility_culc_int_t"," 0.0191","-0.1923"," 2.1884","-2.0594","-0.9380","-1.2949","-0.6355","-0.6403"," 2.0397"
"agility_culc_int_sig"," "," ","*","*"," "," "," "," ","+"
"var_firm","0.7722076","0.7707356","0.7586170","0.7580857","0.7718337","0.7682545","0.7673322","0.7724349","0.7559890"
"var_intercept","0.04224600","0.04146112","0.05001440","0.04191152","0.07633908","0.04628684","0.04236599","0.04798733","0.03434228"
"var_culc","0.07897868","0.35953827","0.45110412","0.17996164","0.91247885","0.34779819","0.31636047","0.20928942","0.10433394"
"cov_int_culc"," 0.01035516","-0.06260329"," 0.01836940","-0.01477158","-0.12825086","-0.04479251","-0.08322181","-0.03427575"," 0.03212972"
"deviance","658.6931","658.9004","655.0865","654.1622","660.2607","656.6186","655.4409","659.7720","654.1752"
"para_count","11","11","11","11","11","11","11","11","11"
"sigularity","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"convWarning","0","0","0","0","0","0","0","0","0"
"aic","680.6931","680.9004","677.0865","676.1622","682.2607","678.6186","677.4409","681.7720","676.1752"
"bic","719.4292","719.6365","715.8226","714.8983","720.9967","717.3547","716.1769","720.5081","714.9112"
"group_count","15","15","15","15","15","15","15","15","15"
"firm_count","250","250","250","250","250","250","250","250","250"
